"rok","odvetvi","prumerna_mzda","potravina_nazev","potravina_prum_cena"
2006,Informační a komunikační činnosti,34942,Rajská jablka červená kulatá,58.0
2006,"Zemědělství, lesnictví, rybářství",14421,Rajská jablka červená kulatá,58.0
2006,Doprava a skladování,18994,Rajská jablka červená kulatá,58.0
2006,Zásobování vodou; činnosti související s odpady a sanacemi,18241,Rajská jablka červená kulatá,58.0
2006,Zdravotní a sociální péče,17974,Rajská jablka červená kulatá,58.0
2006,Peněžnictví a pojišťovnictví,39353,Rajská jablka červená kulatá,58.0
2006,Ostatní činnosti,14955,Rajská jablka červená kulatá,58.0
2006,Činnosti v oblasti nemovitostí,17551,Rajská jablka červená kulatá,58.0
2006,Vzdělávání,18197,Rajská jablka červená kulatá,58.0
2006,Administrativní a podpůrné činnosti,13414,Rajská jablka červená kulatá,58.0
2006,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",28477,Rajská jablka červená kulatá,58.0
2006,Veřejná správa a obrana; povinné sociální zabezpečení,22853,Rajská jablka červená kulatá,58.0
2006,"Ubytování, stravování a pohostinství",11106,Rajská jablka červená kulatá,58.0
2006,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,17507,Rajská jablka červená kulatá,58.0
2006,Administrativní a podpůrné činnosti,13414,Rostlinný roztíratelný tuk,69.0
2006,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",28477,Rostlinný roztíratelný tuk,69.0
2006,Veřejná správa a obrana; povinné sociální zabezpečení,22853,Rostlinný roztíratelný tuk,69.0
2006,"Ubytování, stravování a pohostinství",11106,Rostlinný roztíratelný tuk,69.0
2006,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,17507,Rostlinný roztíratelný tuk,69.0
2006,Těžba a dobývání,24018,Rostlinný roztíratelný tuk,69.0
2006,Zpracovatelský průmysl,18277,Rostlinný roztíratelný tuk,69.0
2006,Stavebnictví,17644,Rostlinný roztíratelný tuk,69.0
2006,"Kulturní, zábavní a rekreační činnosti",15478,Rostlinný roztíratelný tuk,69.0
2006,"Profesní, vědecké a technické činnosti",23106,Rostlinný roztíratelný tuk,69.0
2006,Informační a komunikační činnosti,34942,Rostlinný roztíratelný tuk,69.0
2006,"Zemědělství, lesnictví, rybářství",14421,Rostlinný roztíratelný tuk,69.0
2006,Doprava a skladování,18994,Rostlinný roztíratelný tuk,69.0
2006,Zásobování vodou; činnosti související s odpady a sanacemi,18241,Rostlinný roztíratelný tuk,69.0
2006,Zdravotní a sociální péče,17974,Rostlinný roztíratelný tuk,69.0
2006,Peněžnictví a pojišťovnictví,39353,Rostlinný roztíratelný tuk,69.0
2006,Ostatní činnosti,14955,Rostlinný roztíratelný tuk,69.0
2006,Činnosti v oblasti nemovitostí,17551,Rostlinný roztíratelný tuk,69.0
2006,Vzdělávání,18197,Rostlinný roztíratelný tuk,69.0
2006,Zásobování vodou; činnosti související s odpady a sanacemi,18241,Rýže loupaná dlouhozrnná,21.0
2006,Zdravotní a sociální péče,17974,Rýže loupaná dlouhozrnná,21.0
2006,Peněžnictví a pojišťovnictví,39353,Rýže loupaná dlouhozrnná,21.0
2006,Doprava a skladování,18994,Rýže loupaná dlouhozrnná,21.0
2006,Činnosti v oblasti nemovitostí,17551,Rýže loupaná dlouhozrnná,21.0
2006,Vzdělávání,18197,Rýže loupaná dlouhozrnná,21.0
2006,Administrativní a podpůrné činnosti,13414,Rýže loupaná dlouhozrnná,21.0
2006,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",28477,Rýže loupaná dlouhozrnná,21.0
2006,Veřejná správa a obrana; povinné sociální zabezpečení,22853,Rýže loupaná dlouhozrnná,21.0
2006,"Ubytování, stravování a pohostinství",11106,Rýže loupaná dlouhozrnná,21.0
2006,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,17507,Rýže loupaná dlouhozrnná,21.0
2006,Ostatní činnosti,14955,Rýže loupaná dlouhozrnná,21.0
2006,Těžba a dobývání,24018,Rýže loupaná dlouhozrnná,21.0
2006,Zpracovatelský průmysl,18277,Rýže loupaná dlouhozrnná,21.0
2006,Stavebnictví,17644,Rýže loupaná dlouhozrnná,21.0
2006,"Kulturní, zábavní a rekreační činnosti",15478,Rýže loupaná dlouhozrnná,21.0
2006,"Profesní, vědecké a technické činnosti",23106,Rýže loupaná dlouhozrnná,21.0
2006,Informační a komunikační činnosti,34942,Rýže loupaná dlouhozrnná,21.0
2006,"Zemědělství, lesnictví, rybářství",14421,Rýže loupaná dlouhozrnná,21.0
2006,Ostatní činnosti,14955,Šunkový salám,117.0
2006,Těžba a dobývání,24018,Šunkový salám,117.0
2006,Zpracovatelský průmysl,18277,Šunkový salám,117.0
2006,Stavebnictví,17644,Šunkový salám,117.0
2006,"Kulturní, zábavní a rekreační činnosti",15478,Šunkový salám,117.0
2006,"Profesní, vědecké a technické činnosti",23106,Šunkový salám,117.0
2006,Informační a komunikační činnosti,34942,Šunkový salám,117.0
2006,"Zemědělství, lesnictví, rybářství",14421,Šunkový salám,117.0
2006,Zásobování vodou; činnosti související s odpady a sanacemi,18241,Šunkový salám,117.0
2006,Zdravotní a sociální péče,17974,Šunkový salám,117.0
2006,Peněžnictví a pojišťovnictví,39353,Šunkový salám,117.0
2006,Doprava a skladování,18994,Šunkový salám,117.0
2006,Činnosti v oblasti nemovitostí,17551,Šunkový salám,117.0
2006,Vzdělávání,18197,Šunkový salám,117.0
2006,Administrativní a podpůrné činnosti,13414,Šunkový salám,117.0
2006,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",28477,Šunkový salám,117.0
2006,Veřejná správa a obrana; povinné sociální zabezpečení,22853,Šunkový salám,117.0
2006,"Ubytování, stravování a pohostinství",11106,Šunkový salám,117.0
2006,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,17507,Šunkový salám,117.0
2006,Veřejná správa a obrana; povinné sociální zabezpečení,22853,Těstoviny vaječné,26.0
2006,"Ubytování, stravování a pohostinství",11106,Těstoviny vaječné,26.0
2006,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,17507,Těstoviny vaječné,26.0
2006,Ostatní činnosti,14955,Těstoviny vaječné,26.0
2006,Těžba a dobývání,24018,Těstoviny vaječné,26.0
2006,Zpracovatelský průmysl,18277,Těstoviny vaječné,26.0
2006,Stavebnictví,17644,Těstoviny vaječné,26.0
2006,"Kulturní, zábavní a rekreační činnosti",15478,Těstoviny vaječné,26.0
2006,"Profesní, vědecké a technické činnosti",23106,Těstoviny vaječné,26.0
2006,Informační a komunikační činnosti,34942,Těstoviny vaječné,26.0
2006,"Zemědělství, lesnictví, rybářství",14421,Těstoviny vaječné,26.0
2006,Zásobování vodou; činnosti související s odpady a sanacemi,18241,Těstoviny vaječné,26.0
2006,Zdravotní a sociální péče,17974,Těstoviny vaječné,26.0
2006,Peněžnictví a pojišťovnictví,39353,Těstoviny vaječné,26.0
2006,Doprava a skladování,18994,Těstoviny vaječné,26.0
2006,Činnosti v oblasti nemovitostí,17551,Těstoviny vaječné,26.0
2006,Vzdělávání,18197,Těstoviny vaječné,26.0
2006,Administrativní a podpůrné činnosti,13414,Těstoviny vaječné,26.0
2006,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",28477,Těstoviny vaječné,26.0
2006,Zásobování vodou; činnosti související s odpady a sanacemi,18241,Vejce slepičí čerstvá,23.0
2006,Zdravotní a sociální péče,17974,Vejce slepičí čerstvá,23.0
2006,Peněžnictví a pojišťovnictví,39353,Vejce slepičí čerstvá,23.0
2006,Doprava a skladování,18994,Vejce slepičí čerstvá,23.0
2006,Činnosti v oblasti nemovitostí,17551,Vejce slepičí čerstvá,23.0
2006,Vzdělávání,18197,Vejce slepičí čerstvá,23.0
2006,Administrativní a podpůrné činnosti,13414,Vejce slepičí čerstvá,23.0
2006,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",28477,Vejce slepičí čerstvá,23.0
2006,Veřejná správa a obrana; povinné sociální zabezpečení,22853,Vejce slepičí čerstvá,23.0
2006,"Ubytování, stravování a pohostinství",11106,Vejce slepičí čerstvá,23.0
2006,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,17507,Vejce slepičí čerstvá,23.0
2006,Ostatní činnosti,14955,Vejce slepičí čerstvá,23.0
2006,Těžba a dobývání,24018,Vejce slepičí čerstvá,23.0
2006,Zpracovatelský průmysl,18277,Vejce slepičí čerstvá,23.0
2006,Stavebnictví,17644,Vejce slepičí čerstvá,23.0
2006,"Kulturní, zábavní a rekreační činnosti",15478,Vejce slepičí čerstvá,23.0
2006,"Profesní, vědecké a technické činnosti",23106,Vejce slepičí čerstvá,23.0
2006,Informační a komunikační činnosti,34942,Vejce slepičí čerstvá,23.0
2006,"Zemědělství, lesnictví, rybářství",14421,Vejce slepičí čerstvá,23.0
2006,Zpracovatelský průmysl,18277,Vepřová pečeně s kostí,105.0
2006,Stavebnictví,17644,Vepřová pečeně s kostí,105.0
2006,"Kulturní, zábavní a rekreační činnosti",15478,Vepřová pečeně s kostí,105.0
2006,"Profesní, vědecké a technické činnosti",23106,Vepřová pečeně s kostí,105.0
2006,Informační a komunikační činnosti,34942,Vepřová pečeně s kostí,105.0
2006,"Zemědělství, lesnictví, rybářství",14421,Vepřová pečeně s kostí,105.0
2006,Zásobování vodou; činnosti související s odpady a sanacemi,18241,Vepřová pečeně s kostí,105.0
2006,Zdravotní a sociální péče,17974,Vepřová pečeně s kostí,105.0
2006,Peněžnictví a pojišťovnictví,39353,Vepřová pečeně s kostí,105.0
2006,Doprava a skladování,18994,Vepřová pečeně s kostí,105.0
2006,Činnosti v oblasti nemovitostí,17551,Vepřová pečeně s kostí,105.0
2006,Vzdělávání,18197,Vepřová pečeně s kostí,105.0
2006,Administrativní a podpůrné činnosti,13414,Vepřová pečeně s kostí,105.0
2006,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",28477,Vepřová pečeně s kostí,105.0
2006,Veřejná správa a obrana; povinné sociální zabezpečení,22853,Vepřová pečeně s kostí,105.0
2006,"Ubytování, stravování a pohostinství",11106,Vepřová pečeně s kostí,105.0
2006,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,17507,Vepřová pečeně s kostí,105.0
2006,Ostatní činnosti,14955,Vepřová pečeně s kostí,105.0
2006,Těžba a dobývání,24018,Vepřová pečeně s kostí,105.0
2007,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,19038,Banány žluté,31.0
2007,Veřejná správa a obrana; povinné sociální zabezpečení,24590,Banány žluté,31.0
2007,Doprava a skladování,20394,Banány žluté,31.0
2007,Administrativní a podpůrné činnosti,14117,Banány žluté,31.0
2007,Činnosti v oblasti nemovitostí,18995,Banány žluté,31.0
2007,"Ubytování, stravování a pohostinství",11739,Banány žluté,31.0
2007,Těžba a dobývání,25676,Banány žluté,31.0
2007,Zpracovatelský průmysl,19633,Banány žluté,31.0
2007,Stavebnictví,18831,Banány žluté,31.0
2007,"Zemědělství, lesnictví, rybářství",15761,Banány žluté,31.0
2007,"Profesní, vědecké a technické činnosti",25317,Banány žluté,31.0
2007,Zdravotní a sociální péče,19054,Banány žluté,31.0
2007,Peněžnictví a pojišťovnictví,40725,Banány žluté,31.0
2007,Zásobování vodou; činnosti související s odpady a sanacemi,19292,Banány žluté,31.0
2007,Ostatní činnosti,15929,Banány žluté,31.0
2007,Vzdělávání,19321,Banány žluté,31.0
2007,"Kulturní, zábavní a rekreační činnosti",16473,Banány žluté,31.0
2007,Informační a komunikační činnosti,37204,Banány žluté,31.0
2007,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",30679,Banány žluté,31.0
2007,Vzdělávání,19321,Cukr krystalový,22.0
2007,"Kulturní, zábavní a rekreační činnosti",16473,Cukr krystalový,22.0
2007,Informační a komunikační činnosti,37204,Cukr krystalový,22.0
2007,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",30679,Cukr krystalový,22.0
2007,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,19038,Cukr krystalový,22.0
2007,Veřejná správa a obrana; povinné sociální zabezpečení,24590,Cukr krystalový,22.0
2007,Doprava a skladování,20394,Cukr krystalový,22.0
2007,Činnosti v oblasti nemovitostí,18995,Cukr krystalový,22.0
2007,"Ubytování, stravování a pohostinství",11739,Cukr krystalový,22.0
2007,Administrativní a podpůrné činnosti,14117,Cukr krystalový,22.0
2007,Těžba a dobývání,25676,Cukr krystalový,22.0
2007,Zpracovatelský průmysl,19633,Cukr krystalový,22.0
2007,Stavebnictví,18831,Cukr krystalový,22.0
2007,Peněžnictví a pojišťovnictví,40725,Cukr krystalový,22.0
2007,"Zemědělství, lesnictví, rybářství",15761,Cukr krystalový,22.0
2007,"Profesní, vědecké a technické činnosti",25317,Cukr krystalový,22.0
2007,Zdravotní a sociální péče,19054,Cukr krystalový,22.0
2007,Zásobování vodou; činnosti související s odpady a sanacemi,19292,Cukr krystalový,22.0
2007,Ostatní činnosti,15929,Cukr krystalový,22.0
2007,Zpracovatelský průmysl,19633,Eidamská cihla,123.0
2007,Stavebnictví,18831,Eidamská cihla,123.0
2007,Peněžnictví a pojišťovnictví,40725,Eidamská cihla,123.0
2007,"Zemědělství, lesnictví, rybářství",15761,Eidamská cihla,123.0
2007,"Profesní, vědecké a technické činnosti",25317,Eidamská cihla,123.0
2007,Zdravotní a sociální péče,19054,Eidamská cihla,123.0
2007,Zásobování vodou; činnosti související s odpady a sanacemi,19292,Eidamská cihla,123.0
2007,Ostatní činnosti,15929,Eidamská cihla,123.0
2007,Vzdělávání,19321,Eidamská cihla,123.0
2007,"Kulturní, zábavní a rekreační činnosti",16473,Eidamská cihla,123.0
2007,Informační a komunikační činnosti,37204,Eidamská cihla,123.0
2007,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",30679,Eidamská cihla,123.0
2007,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,19038,Eidamská cihla,123.0
2007,Veřejná správa a obrana; povinné sociální zabezpečení,24590,Eidamská cihla,123.0
2007,Doprava a skladování,20394,Eidamská cihla,123.0
2007,Činnosti v oblasti nemovitostí,18995,Eidamská cihla,123.0
2007,"Ubytování, stravování a pohostinství",11739,Eidamská cihla,123.0
2007,Administrativní a podpůrné činnosti,14117,Eidamská cihla,123.0
2007,Těžba a dobývání,25676,Eidamská cihla,123.0
2007,Činnosti v oblasti nemovitostí,18995,Hovězí maso zadní bez kosti,169.0
2007,"Ubytování, stravování a pohostinství",11739,Hovězí maso zadní bez kosti,169.0
2007,Administrativní a podpůrné činnosti,14117,Hovězí maso zadní bez kosti,169.0
2007,Těžba a dobývání,25676,Hovězí maso zadní bez kosti,169.0
2007,Zpracovatelský průmysl,19633,Hovězí maso zadní bez kosti,169.0
2007,Stavebnictví,18831,Hovězí maso zadní bez kosti,169.0
2007,Peněžnictví a pojišťovnictví,40725,Hovězí maso zadní bez kosti,169.0
2007,"Zemědělství, lesnictví, rybářství",15761,Hovězí maso zadní bez kosti,169.0
2007,"Profesní, vědecké a technické činnosti",25317,Hovězí maso zadní bez kosti,169.0
2007,Zdravotní a sociální péče,19054,Hovězí maso zadní bez kosti,169.0
2007,Zásobování vodou; činnosti související s odpady a sanacemi,19292,Hovězí maso zadní bez kosti,169.0
2007,Ostatní činnosti,15929,Hovězí maso zadní bez kosti,169.0
2007,Vzdělávání,19321,Hovězí maso zadní bez kosti,169.0
2007,"Kulturní, zábavní a rekreační činnosti",16473,Hovězí maso zadní bez kosti,169.0
2007,Informační a komunikační činnosti,37204,Hovězí maso zadní bez kosti,169.0
2007,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",30679,Hovězí maso zadní bez kosti,169.0
2007,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,19038,Hovězí maso zadní bez kosti,169.0
2007,Veřejná správa a obrana; povinné sociální zabezpečení,24590,Hovězí maso zadní bez kosti,169.0
2007,Doprava a skladování,20394,Hovězí maso zadní bez kosti,169.0
2007,Vzdělávání,19321,Chléb konzumní kmínový,19.0
2007,"Kulturní, zábavní a rekreační činnosti",16473,Chléb konzumní kmínový,19.0
2007,Informační a komunikační činnosti,37204,Chléb konzumní kmínový,19.0
2007,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",30679,Chléb konzumní kmínový,19.0
2007,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,19038,Chléb konzumní kmínový,19.0
2007,Veřejná správa a obrana; povinné sociální zabezpečení,24590,Chléb konzumní kmínový,19.0
2007,Doprava a skladování,20394,Chléb konzumní kmínový,19.0
2007,Činnosti v oblasti nemovitostí,18995,Chléb konzumní kmínový,19.0
